entity,entity_id,question,question_id,answer_list,flag,prompt,prompt_id
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is it visible or detectable from the image if the chair has multiple distinct legs or a single central base?,11g,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is the construction style of the chair's backrest visible or identifiable in the image?,14g,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is it visible or detectable from the image if the chair is designed for a single person or multiple people?,15q,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is the shape of the chair's backrest visible or identifiable in the image?,11l,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is the shape of the chair's seat visible or identifiable in the image?,15o,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is it visible or identifiable from the image if the seat of the chair is cushioned or hard?,15g,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is the primary color of the chair visible or identifiable in the image?,12g,"['yes','no']",NF,A photo of a chair in China,86
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Italy,80
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Egypt,81
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Philippines,82
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Mexico,83
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in United Arab Emirates,84
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in South Korea,85
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Spain,79
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in United Kingdom,7
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Nigeria,8
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Turkey,9
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Indonesia,10
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Colombia,11
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in Japan,12
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in India,13
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in United States of America,87
a chair,6,Is the primary material of the chair visible or identifiable in the image?,9o,"['yes','no']",NF,A photo of a chair in China,86
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Indonesia,31
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Turkey,30
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Nigeria,29
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in United Kingdom,28
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Egypt,108
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Philippines,109
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in United States of America,114
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Italy,107
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in South Korea,112
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in China,113
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Spain,106
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in United Arab Emirates,111
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Mexico,110
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in India,34
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Japan,33
a cooking pot,13,Is the primary color of the cooking pot visible or identifiable in the image?,34g,"['yes','no']",NF,A photo of a cooking pot in Colombia,32
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Indonesia,31
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Turkey,30
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Nigeria,29
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in United Kingdom,28
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Egypt,108
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Philippines,109
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in United States of America,114
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Italy,107
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in South Korea,112
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in China,113
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Spain,106
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in United Arab Emirates,111
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Mexico,110
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in India,34
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Japan,33
a cooking pot,13,Is the material of the cooking pot visible or identifiable in the image?,35g,"['yes','no']",NF,A photo of a cooking pot in Colombia,32
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Egypt,144
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Philippines,145
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Mexico,146
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in South Korea,148
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in China,149
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in United States of America,150
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in India,62
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Nigeria,57
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Turkey,58
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Indonesia,59
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Colombia,60
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Japan,61
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Spain,142
a dog,30,Is the shape of the dog's ears visible or identifiable in the image?,74l,"['yes','no']",NF,A photo of a dog in Italy,143
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Egypt,144
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Philippines,145
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Mexico,146
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in South Korea,148
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in China,149
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in United States of America,150
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in India,62
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Nigeria,57
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Turkey,58
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Indonesia,59
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Colombia,60
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Japan,61
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Spain,142
a dog,30,Is the length of the dog's fur visible or identifiable in the image?,75q,"['yes','no']",NF,A photo of a dog in Italy,143
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Egypt,144
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Philippines,145
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Mexico,146
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in South Korea,148
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in China,149
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in United States of America,150
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in India,62
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Nigeria,57
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Turkey,58
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Indonesia,59
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Colombia,60
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Japan,61
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Spain,142
a dog,30,Is it visible or detectable from the image whether the dog's fur is a single solid color or has multiple colors/patterns?,69g,"['yes','no']",NF,A photo of a dog in Italy,143
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Egypt,144
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Philippines,145
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Mexico,146
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in United Arab Emirates,147
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in South Korea,148
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in China,149
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in United States of America,150
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in India,62
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in United Kingdom,56
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Nigeria,57
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Turkey,58
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Indonesia,59
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Colombia,60
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Japan,61
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Spain,142
a dog,30,Is it visible or identifiable from the image if the dog is in an indoor or outdoor setting?,77g,"['yes','no']",NF,A photo of a dog in Italy,143
a dog,30,Is it visible or detectable from the image if the dog's mouth is open or closed?,74g,"['yes','no']",NF,A photo of a dog in Egypt,144
a dog,30,Is it visible or detectable from the image if the dog's mouth is open or closed?,74g,"['yes','no']",NF,A photo of a dog in Philippines,145
